n_tokens_title,n_tokens_content,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_imgs,num_videos,data_channel_is_lifestyle,data_channel_is_socmed,data_channel_is_tech,kw_min_min,kw_avg_min,kw_max_max,kw_avg_avg,self_reference_avg_sharess,weekday_is_monday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_04,global_subjectivity,global_rate_negative_words,rate_positive_words,min_positive_polarity,max_positive_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,popularity
0.428571429,0.05558178,0.000959693,0.0010386,0.046052632,0.0078125,0,0,0,0,0.013227513,0.00371712,1,0.063192,0.006166252,0,0,0,0,0,0.432522854,0.021601443,0.085360822,0.417255892,0.114806954,0.6,0.05,0.7,0.6,0.875,0,0.5,1,0
0.333333333,0.071984895,0.000959693,0.001110878,0.019736842,0,0.120879121,0,0,0,0.013227513,0.024155572,1,0.109673162,0.005988379,0,0,0,0,0,0.021578655,0.129808478,0.021572216,0.590661041,0.239344262,0.584615385,0.05,1,0,0.95,1,0.75,1,0
0.285714286,0.038470616,0.000959693,0.001245044,0.039473684,0,0.010989011,0,0,0,0.013227513,0.007409335,1,0.06508757,0.066405787,0,0,0,0,0,0.765734654,0.021710096,0.021889169,0.501811594,0.066348559,0.75,0.1,1,0.708333333,0.9,0,0.5,1,0
0.380952381,0.034694359,0.000959693,0.001134021,0.016447368,0.0078125,0,0,0,0,0.013227513,0.002288177,1,0.055485429,0.002910392,0,0,0,0,0,0.862984925,0.054006497,0.053929399,0.384444578,0.147140336,0.529411765,0.05,0.7,0.5,0.875,0,0.5,1,0
0.476190476,0.038942648,0.000959693,0.001039501,0.069078947,0.125,0,0,0,0,0.013227513,0.002646191,1,0.065030122,0.002964544,0,0,0,0,0,0.934780237,0.036020297,0.035955405,0.395959596,0.049158249,0.888888889,0.033333333,0.85,0.7,0.875,0.5,0.75,0,1
0.523809524,0.033750295,0.000959693,0.001098901,0.013157895,0.1171875,0.010989011,0,0,0,0.013227513,0.004840973,1,0.069896299,0.010672359,0,0,0,0,0,0.21564955,0.755797303,0.036143416,0.491950758,0.075628076,0.636363636,0.136363636,1,0.6,0.9,0.333333333,0.625,0.333333334,0
0.380952381,0.104201086,0.000959693,0.000916239,0.019736842,0.0078125,0,0,0,0,0.013227513,0.002025503,1,0.05598891,0.000618997,0,0,0,0,0,0.053942746,0.555051577,0.053926371,0.491135972,0.06123904,0.846153846,0.033333333,0.8,0.5,0.9,0,0.5,1,0
0.285714286,0.073637007,0.000959693,0.001168887,0.088815789,0.0703125,0.010989011,0,0,0,0.013227513,0.005816756,1,0.133627149,0.060298826,0,0,0,0,0,0.027873571,0.027053225,0.39137127,0.513571429,0.155982907,0.538461538,0.1,0.85,0,0.95,0.9,0.6,0.8,1
0.333333333,0.067972622,0.000959693,0.001034881,0.036184211,0.0078125,0,0,0,0,0.013227513,0.003370002,1,0.030041522,0.000845488,0,0,0,0,0,0.023990978,0.024031704,0.261708497,0.511450216,0.056327162,0.777777778,0.0625,0.5,0.5,0.9,0,0.5,1,0
0.333333333,0.039060656,0.000959693,0.001066341,0.026315789,0.0078125,0,0,0,0,0.013227513,0.004636023,1,0.040897261,0.000936203,0,0,0,0,0,0.022360359,0.021604385,0.131250267,0.526851852,0.08168289,0.666666667,0.15,0.7,0.6,0.9,0.066666667,0.416666667,0.866666666,0
0.333333333,0.087089922,0.000959693,0.000913257,0.036184211,0.0078125,0,0,0,0,0.013227513,0.003286984,1,0.048676185,0,0,0,0,0,0,0.021576215,0.021600298,0.021848048,0.431008748,0.073271106,0.736842105,0.0625,0.8,0.2,0.9,0.4375,0.515625,0.125,0
0.428571429,0.059004012,0.000959693,0.001156393,0.026315789,0.0078125,0,0,0,0,0.013227513,0.0027785,1,0.054706225,0,0,0,0,0,0,0.021575883,0.021600379,0.453481449,0.426518534,0.075703704,0.695652174,0.05,1,0.5,0.928571429,0,0.5,1,0
0.285714286,0.045315081,0.000959693,0.001048332,0.042763158,0.0078125,0,0,0,0,0.013227513,0.005517308,1,0.051841685,0,0,0,0,0,0,0.021586794,0.021600611,0.441327432,0.462064747,0.056327162,0.8,0.1,0.6,0.6,0.875,0,0.5,1,0
0.238095238,0.092636299,0.000959693,0.001033989,0.023026316,0.0078125,0,0,0,0,0.013227513,0.00440513,1,0.069511314,0.002371635,0,0,0,0,0,0.992308405,0.021616358,0.021645301,0.453030303,0.068884173,0.841269841,0.033333333,0.8,0.333333333,0.9,0.183333333,0.758333334,0.633333334,1
0.619047619,0.061128157,0.000959693,0.000802453,0.029605263,0.109375,0,0,0,1,0.013227513,0.009015951,1,0.051111305,0.003853907,0,0,0,0,0,0.023976803,0.024178878,0.747167484,0.471887446,0.031317032,0.85,0.136363636,1,0.875,0.875,0,0.5,1,1
0.285714286,0.184092518,0.000959693,0.000787002,0.016447368,0.1953125,0,0,0,0,0.013227513,0.003779161,1,0.048181869,0.001785841,0,0,0,0,0,0.57840864,0.027021586,0.419318559,0.503468027,0.062393165,0.76,0.1,1,0.6,0.95,0,0.5,1,0
0.285714286,0.120250177,0.000959693,0.001084097,0.128289474,0.1875,0.021978022,0,0,0,0.013227513,0.002983969,1,0.07275428,0.009605123,0,0,0,0,0,0.043503171,0.043216469,0.043141193,0.518960759,0.148584308,0.666666667,0.033333333,1,0,0.9,0.225,0.49375,0.55,0
0.571428571,0.065376446,0.000959693,0.001063983,0.059210526,0.1171875,0.010989011,0,0,0,0.013227513,0.010320145,1,0.158941074,0.007786869,0,0,0,0,0,0.026970339,0.027957466,0.288464279,0.47623557,0.048803317,0.871794872,0.05,1,0.3,0.875,0.5,0.65,0,0
0.380952381,0.053693651,0.000959693,0.001149681,0.046052632,0.0859375,0,0,0,0,0.013227513,0.005921241,1,0.041173073,0.001886851,0,0,0,0,0,0.752888409,0.218034933,0.035952209,0.341233766,0.047537649,0.833333333,0.033333333,0.6,0.5,0.928571429,0.454545455,0.568181818,0.09090909,0
0.380952381,0.027731886,0.000959693,0.001108597,0.039473684,0.0078125,0,0,0,1,0.013227513,0.003141703,1,0.06277215,0,0,0,0,0,0,0.024011924,0.024008922,0.762441663,0.403850535,0.092040979,0.733333333,0.136363636,0.75,0.6,0.9,0,0.5,1,1
0.380952381,0.031508143,0.000959693,0.001085353,0.023026316,0.0078125,0,0,0,0,0.013227513,0.003654078,1,0.051174905,0.002193763,0,0,0,0,0,0.863003273,0.05399887,0.053926376,0.340024155,0.060757386,0.785714286,0.1,0.5,0.6,0.875,0,0.5,1,0
0.476190476,0.055463772,0.000959693,0.001165501,0.029605263,0.0078125,0,0,0,0,0.013227513,0.008605309,1,0.083465482,0.000806356,0,0,0,0,0,0.021583504,0.021610675,0.653524864,0.523792271,0.046020487,0.714285714,0.1,0.8,0.5,0.928571429,0.5,0.75,0,0
0.238095238,0.023129573,0.000959693,0.001288305,0.032894737,0.0078125,0,0,0,1,0.013227513,0.009274121,1,0.063852064,0.007064085,0,0,0,0,0,0.035961425,0.036049842,0.755254982,0.519897959,0.082766437,0.727272727,0.214285714,1,0.5,0.875,0.642857143,0.607142857,0.285714286,1
0.380952381,0.048501298,0.000959693,0.000935013,0.016447368,0.0078125,0,0,0,1,0.013227513,0.005667907,1,0.044914128,0.000992529,0,0,0,0,0,0.035968817,0.394075583,0.215145385,0.38537037,0.105253671,0.529411765,0.1,0.5,0.844444444,0.85,0,0.5,1,0
0.333333333,0.042010857,0.000959693,0.001143813,0.039473684,0.0078125,0,0,0,1,0.013227513,0.003787685,1,0.055642293,0,0,0,0,0,0,0.201622634,0.024080584,0.804959402,0.453947368,0.015189348,0.916666667,0.033333333,1,0.7,0.7,0,0.5,1,0
0.476190476,0.05676186,0.000959693,0.001060816,0.016447368,0.0078125,0,0,0,1,0.013227513,0.001649978,1,0.054198632,0.003735326,0,0,0,0,0,0.030899517,0.186640139,0.648845997,0.494299169,0.101178103,0.689655172,0.1,0.85,0.2,0.9,0.4,0.3,0.2,0
0.238095238,0.022893557,0.000959693,0.001064103,0.019736842,0.0078125,0,0,0,1,0.013227513,0.004380224,1,0.06058029,0.001897308,0,0,0,0,0,0.043266119,0.043199949,0.905829324,0.34386209,0.250859109,0.307692308,0.136363636,0.5,0.4,0.928571429,0.9,0.2,0.8,0
0.380952381,0.049091338,0.000959693,0.001017469,0.019736842,0.0703125,0.010989011,0,0,1,0.013227513,0.002101387,1,0.064251915,0.03498162,0,0,0,0,0,0.072208469,0.072000528,0.790569905,0.332789025,0.129985757,0.565217391,0.136363636,0.5,0,0.9,0.5,0.5,0,1
0.571428571,0.050625443,0.000959693,0.001124758,0.082236842,0.1640625,0.010989011,0,0,0,0.013227513,0.00129352,1,0.05349136,0.058282936,0,0,0,0,0,0.030851489,0.031395804,0.030824672,0.567063492,0.100837436,0.757575758,0.05,1,0.5,0.95,0,0.5,1,0
0.428571429,0.121194241,0.000959693,0.000846024,0.009868421,0.078125,0,0,0,1,0.013227513,0.002661757,1,0.076507281,0.003320289,0,0,0,0,0,0.054175695,0.055367631,0.861214612,0.413295615,0.173753113,0.611764706,0.1,0.7,0,0.95,0.2,0.55,0.6,0
0.333333333,0.053575643,0.000959693,0.001192014,0.042763158,0.0703125,0,0,0,0,0.013227513,0.007845178,1,0.142441681,0.054429029,0,0,0,0,0,0.026973301,0.299981132,0.027260484,0.655701754,0.13101648,0.666666667,0.2,0.6,0,0.875,0.75,0.5,0.5,1
0.523809524,0.055699788,0.000959693,0.001151194,0.052631579,0.0078125,0.010989011,0,0,0,0.013227513,0.003997824,1,0.042786836,0.001663465,0,0,0,0,0,0.022312757,0.021631743,0.021571312,0.412060733,0.068738227,0.818181818,0.033333333,0.8,0.6,0.95,1,0.75,1,0
0.571428571,0.090276139,0.000959693,0.00096763,0.069078947,0.0078125,0,0,0,0,0.013227513,0.00267635,1,0.044349507,0.007129373,0,0,0,0,0,0.023973365,0.024000321,0.023968606,0.47718999,0.063616558,0.64,0.033333333,0.5,0.4,0.9,0,0.5,1,0
0.428571429,0.056879868,0.000959693,0.001097364,0.013157895,0.0078125,0,0,0,0,0.013227513,0.003759148,1,0.054141429,0.011858176,0,0,0,0,0,0.934737634,0.036001915,0.035995135,0.427872475,0.134624253,0.612903226,0.1,0.85,0.4,0.9,0.454545455,0.568181818,0.09090909,0
0.523809524,0.041892849,0.000959693,0.001121368,0.023026316,0.0078125,0,0,0,0,0.013227513,0.006245789,1,0.054487937,0.002323017,0,0,0,0,0,0.934899887,0.035999692,0.035971098,0.482142857,0.030464268,0.888888889,0.05,0.7,0.5,0.8,0.9,0.85,0.8,0
0.380952381,0.149752183,0.000959693,0.000927167,0.049342105,0.0078125,0,0,0,1,0.013227513,0.006284148,1,0.053778494,0.00484703,0,0,0,0,0,0.026972156,0.027060343,0.970591778,0.537102273,0.110790067,0.754716981,0.033333333,1,0.3,0.9,0,0.5,1,1
0.476190476,0.088742034,0.000959693,0.001093213,0.052631579,0.0859375,0.010989011,0,0,1,0.013227513,0.001270172,1,0.069660575,0.002371635,0,0,0,0,0,0.043151182,0.043200432,0.905954747,0.511662432,0.050334911,0.825,0.1,1,0.6,0.875,0.642857143,0.607142857,0.285714286,1
0.571428571,0.087325938,0.000959693,0.001037484,0.065789474,0.1171875,0.010989011,0,0,0,0.013227513,0.00718363,1,0.087183564,0.023894225,0,0,0,0,0,0.143824745,0.245793929,0.023967806,0.525443812,0.189989989,0.490196078,0.033333333,1,0.3,0.9,0.2,0.4,0.6,1
0.333333333,0.137479349,0.000959693,0.001038633,0.042763158,0.0078125,0.010989011,0,0,0,0.013227513,0.00326623,1,0.098725535,0.017016483,0,0,0,0,0,0.02456858,0.253402997,0.579131208,0.504413268,0.143888094,0.680412371,0.1,1,0,0.95,0,0.5,1,1
0.142857143,0.187042719,0.000959693,0.000766623,0.052631579,0.0078125,0,0,0,1,0.013227513,0.007257568,1,0.045839072,0.00403178,0,0,0,0,0,0.022378507,0.021746153,0.403257505,0.481404605,0.054585815,0.813953488,0.1,1,0.3,0.9,0,0.5,1,1
0.428571429,0.046849186,0.000959693,0.001208791,0.032894737,0.0078125,0,0,0,0,0.013227513,0.00368243,1,0.039978535,0.000607139,0,0,0,0,0,0.403572869,0.161641259,0.026964508,0.555025253,0.054482696,0.80952381,0.1,0.6,0.8,0.9,0.227272727,0.534090909,0.545454546,0
0.428571429,0.019471324,0.000959693,0.001447964,0.009868421,0.0078125,0,0,0,0,0.013227513,0.00280852,1,0.058711328,0.003794616,0,0,0,0,0,0.028132988,0.027287959,0.326598497,0.506363636,0.098316497,0.666666667,0.136363636,0.5,0.5,0.9,0.54,0.58,0.08,0
0.523809524,0.118834081,0.000959693,0.000999343,0.0625,0.09375,0.010989011,0,0,0,0.013227513,0.003778605,1,0.095810719,0.001660145,0,0,0,0,0,0.035959567,0.282717046,0.035951398,0.556825221,0.166464376,0.523076923,0.1,0.8,0,0.9,0.65,0.6,0.3,1
0.476190476,0.032216191,0.000959693,0.001230769,0.032894737,0,0.010989011,0,0,1,0.013227513,0.006590183,1,0.060502517,0.002964544,0,0,0,0,0,0.027009155,0.026999762,0.970631193,0.432070707,0.039614704,0.882352941,0.1,1,0.8,0.9,0.333333333,0.625,0.333333334,0
0.285714286,0.044135001,0.000959693,0.001177588,0.026315789,0.0078125,0,0,0,0,0.013227513,0.001619819,1,0.050439232,0,0,0,0,0,0,0.0269691,0.026999457,0.027037985,0.366569542,0.18795801,0.580645161,0.1,0.7,0.4,0.95,0,0.475,1,0
0.380952381,0.053221619,0.000959693,0.000996089,0.042763158,0.0078125,0,0,0,0,0.013227513,0.004662744,1,0.050233433,0,0,0,0,0,0,0.342532408,0.021600556,0.31658826,0.196520147,0.023979635,0.777777778,0.033333333,1,0.5,0.75,0,0.5,1,0
0.476190476,0.033750295,0.000959693,0.001163227,0.032894737,0.0078125,0,0,0,0,0.013227513,0.00913325,1,0.052638374,0.005336179,0,0,0,0,0,0.552414109,0.036006245,0.036013047,0.291140351,0.056721054,0.769230769,0.1,0.5,0.75,0.95,0.5,0.75,0,0
0.428571429,0.088860042,0.000959693,0.000973438,0.0625,0.0078125,0,0,0,0,0.013227513,0.005426248,1,0.053556831,0,0,0,0,0,0,0.906153813,0.043199243,0.043141151,0.440746943,0.028724608,0.9,0.033333333,0.9,0.75,0.95,0.675,0.6875,0.35,0
0.428571429,0.062780269,0.000959693,0.001106252,0.036184211,0.0078125,0,0,0,0,0.013227513,0.010014017,1,0.062397302,0,0,0,0,0,0,0.432632901,0.024482065,0.572973483,0.404901876,0.111807297,0.760869565,0.033333333,0.75,0.5,0.95,0,0.5,1,0
0.428571429,0.052395563,0.000959693,0.001258221,0.016447368,0.0078125,0.065934066,0,0,1,0.013227513,0.003820438,1,0.058147286,0.002549508,0,0,0,0,0,0.026976405,0.027000155,0.970662452,0.490716691,0.182682684,0.558823529,0.136363636,0.9,0,0.9,0.333333333,0.625,0.333333334,0
0.380952381,0.020651404,0.000959693,0.001251885,0.009868421,0.0078125,0,0,0,0,0.013227513,0.004191099,1,0.073065987,0.019565991,0,0,0,0,0,0.863002734,0.053998866,0.053926359,0.378005051,0.123597884,0.692307692,0.033333333,0.5,0.7,0.875,0.5,0.75,0,1
0.285714286,0.035166391,0.000959693,0.001009098,0.019736842,0.0078125,0,0,0,0,0.013227513,0.003577028,1,0.044273346,0.009723704,0,0,0,0,0,0.968662037,0.027005842,0.029130954,0.579254079,0,1,0.033333333,1,1,1,0.454545455,0.568181818,0.09090909,0
0.333333333,0.042954921,0.000959693,0.001260073,0.019736842,0.0078125,0.010989011,0,0,0,0.013227513,0.004342866,1,0.040095393,0.004110834,0,0,0,0,0,0.906138846,0.043205042,0.043143609,0.47609127,0.044566543,0.75,0.1,0.5,0.6,0.9,0.642857143,0.607142857,0.285714286,0
0.285714286,0.138423413,0.000959693,0.000838399,0.088815789,0.0078125,0.054945055,0,0,0,0.013227513,0.00555992,1,0.076161485,0.014704139,0,0,0,0,0,0.969377014,0.027370229,0.027070253,0.415366774,0.064538538,0.827160494,0.033333333,0.7,0.7,0.875,0.75,0.5,0.5,0
0.476190476,0.035402407,0.000959693,0.001209936,0.019736842,0.0078125,0,0,0,0,0.013227513,0.002597548,1,0.055534763,0,0,0,0,0,0,0.906148153,0.043201747,0.043142009,0.413293651,0.162222222,0.4375,0.2,0.5,0.75,0.95,0.4,0.4,0.2,0
0.523809524,0.063724333,0.000959693,0.001011734,0.019736842,0.0078125,0,0,0,0,0.013227513,0.006114776,1,0.089805318,0.002166489,0,0,0,0,0,0.470086577,0.021659968,0.542886961,0.344855239,0.08010974,0.764705882,0.05,0.8,0.75,0.875,0.066666667,0.5,0.866666666,0
0.571428571,0.08838801,0.000959693,0.001052063,0.039473684,0.0078125,0,0,0,0,0.013227513,0.004015984,1,0.032831357,0.001952646,0,0,0,0,0,0.695821899,0.162223113,0.026969172,0.425534664,0.072195026,0.803921569,0.033333333,1,0.6,0.95,0.577272727,0.434090909,0.154545454,0
0.428571429,0.074463063,0.000959693,0.001146132,0.029605263,0.0078125,0,0,0,0,0.013227513,0.004138565,1,0.060275344,0.000781454,0,0,0,0,0,0.863003183,0.053999133,0.053926519,0.481395249,0.042847918,0.848484848,0.033333333,0.8,0.7,0.928571429,0,0.5,1,0
0.476190476,0.162969082,0.000959693,0.000963102,0.082236842,0.0859375,0,0,0,1,0.013227513,0.008934786,1,0.055715864,0.004772916,0,0,0,0,0,0.023988495,0.024010477,0.400097733,0.521106389,0.117467214,0.702970297,0.033333333,1,0.1,0.95,0.416666667,0.6875,0.166666666,1
0.619047619,0.032334199,0.000959693,0.001257796,0.019736842,0.0078125,0.010989011,0,0,0,0.013227513,0.003272716,1,0.0813752,0.044823906,0,0,0,0,0,0.038363542,0.489496244,0.035951453,0.574005682,0.019735063,0.909090909,0.136363636,0.5,0.708333333,0.708333333,1,0.75,1,1
0.476190476,0.105499174,0.000959693,0.001158594,0.032894737,0.0078125,0,0,0,0,0.013227513,0.001429462,1,0.047029016,0,0,0,0,0,0,0.023972501,0.023999511,0.023968244,0.455707399,0.102825421,0.613636364,0.05,1,0.3,0.9,0,0.5,1,0
0.380952381,0.061246165,0.000959693,0.000993007,0.026315789,0.0078125,0,0,0,1,0.013227513,0.006911228,1,0.063967169,0.014704139,0,0,0,0,0,0.25813784,0.043836417,0.690379285,0.476914983,0.020837796,0.942857143,0.1,0.7,0.611111111,0.875,0.441666667,0.65,0.116666666,1
0.476190476,0.013924947,0.000959693,0.001388889,0.013157895,0,0,0,0,0,0.013227513,0.003832113,1,0.051322608,0.001778726,0,0,0,0,0,0.700687227,0.021615043,0.313211931,0.412284685,0.045825485,0.888888889,0.136363636,0.8,0.769230769,0.769230769,0.375,0.4375,0.25,0
0.380952381,0.059830068,0.000959693,0.001129887,0.029605263,0,0,0,0,1,0.013227513,0.004416248,1,0.070789553,0.003676035,0,0,0,0,0,0.027377249,0.027011874,0.830235289,0.423505892,0.042661989,0.851851852,0.033333333,1,0.666666667,0.95,0.5,0.75,0,0
0.523809524,0.038116592,0.000959693,0.001171329,0.009868421,0.0078125,0,0,0,0,0.013227513,0.004986625,1,0.038454979,0.001660145,0,0,0,0,0,0.022051183,0.130401959,0.610184883,0.408017677,0.033482396,0.777777778,0.136363636,0.6,0.5,0.783333333,0,0.5,1,0
0.476190476,0.096294548,0.000959693,0.000925327,0.108552632,0.0078125,0,0,0,0,0.013227513,0.003201696,1,0.044325166,0.001083837,0,0,0,0,0,0.203051003,0.024025158,0.023968882,0.469122544,0.0530138,0.714285714,0.0625,1,0.4,0.95,0,0.5,1,0
0.380952381,0.152702384,0.000959693,0.000960552,0.069078947,0.0859375,0,0,0,0,0.013227513,0.00266954,1,0.0775583,0.005039725,0,0,0,0,0,0.934494047,0.036048316,0.036098185,0.525289128,0.137901423,0.641304348,0.1,1,0,0.95,0.454545455,0.568181818,0.09090909,1
0.428571429,0.076115176,0.000959693,0.00080323,0.023026316,0.0078125,0,0,0,0,0.013227513,0.004372052,1,0.057914227,0.001835646,0,0,0,0,0,0.86274154,0.054049247,0.053927123,0.37034378,0.192822281,0.549019608,0.033333333,0.8,0.3,0.9,0.755555556,0.383333334,0.511111112,0
0.428571429,0.012508851,0.000959693,0.00125,0.009868421,0,0.010989011,0,0,0,0.013227513,0.004659742,1,0.077817075,0.00102929,0,0,0,0,0,0.026970176,0.172654903,0.026963757,0.407912458,0.153039833,0.625,0.136363636,0.7,0.5,0.75,0,0.5,1,0
0.380952381,0.072928959,0.000959693,0.001013886,0.039473684,0.0078125,0,0,0,0,0.013227513,0.006133715,1,0.048529106,0,0,0,0,0,0,0.992412356,0.021606465,0.021570725,0.377925345,0.096248353,0.676470588,0.1,0.8,0.5,0.875,0.166666667,0.566666667,0.666666666,0
0.238095238,0.02029738,0.000959693,0.000740312,0.009868421,0.0859375,0.010989011,0,0,0,0.013227513,0.006508462,1,0.140141732,0.00201589,0,0,0,0,0,0.027485451,0.027121519,0.029022685,0.713809524,0.06287683,0.6,0.285714286,0.433333333,0.5,0.8125,0.833333333,0.716666667,0.666666666,1
0.571428571,0.030918102,0.000959693,0.001088911,0.029605263,0.0078125,0,0,0,1,0.013227513,0.005480284,1,0.04425946,0.001596703,0,0,0,0,0,0.023977207,0.024004911,0.982641114,0.466382035,0.165111676,0.555555556,0.136363636,0.7,0.6,0.875,0,0.5,1,0
0.333333333,0.031980175,0.000959693,0.001144689,0.023026316,0.0078125,0,0,0,0,0.013227513,0.005125049,1,0.053735414,0.003083126,0,0,0,0,0,0.955442392,0.030858804,0.030836846,0.40137741,0.099767667,0.6875,0.1,1,0.7,0.975,0.454545455,0.568181818,0.09090909,0
0.428571429,0.133703092,0.000959693,0.000849886,0.072368421,0.0078125,0,0,0,0,0.013227513,0.004445601,1,0.05432726,0.003009012,0,0,0,0,0,0.021683998,0.021600558,0.203102922,0.532464396,0.095452913,0.512195122,0.05,0.7,0.5,0.95,0,0.5,1,1
0.285714286,0.023601605,0.000959693,0.001255385,0.003289474,0,0.010989011,0,0,0,0.013227513,0.001793184,1,0.075801194,0,0,0,0,0,0,0.035980543,0.036040504,0.035958559,0.445555556,0.108148148,0.714285714,0.16,0.8,0.4,0.833333333,0.375,0.5,0.25,1
0.428571429,0.041420817,0.000959693,0.001185741,0.016447368,0.0078125,0,0,0,0,0.013227513,0.001712241,1,0.06404716,0.007114906,0,0,0,0,0,0.791085489,0.071998901,0.071902126,0.436067708,0.184868628,0.586206897,0.033333333,0.5,0.2,0.925,1,0.175,1,0
0.380952381,0.07705924,0.000959693,0.001043956,0.016447368,0.0078125,0,0,0,0,0.013227513,0.005552331,1,0.040677343,0.001037294,0,0,0,0,0,0.035961069,0.216343485,0.035953925,0.430965208,0.149055639,0.538461538,0.05,0.5,0.3,0.875,0,0.5,1,0
0.428571429,0.020061364,0.000959693,0.001350078,0.029605263,0.0078125,0,0,0,0,0.013227513,0.013795216,1,0.074159493,0.009842286,0,0,0,0,0,0.954962418,0.03123051,0.03088902,0.382142857,0.095424837,0.769230769,0.2,0.5,0.6,0.8,0,0.5,1,1
0.238095238,0.02808591,0.000959693,0.000940171,0.072368421,0.1015625,0,0,0,0,0.013227513,0.004658074,1,0.104455209,0.016601447,0,0,0,0,0,0.314086773,0.23155974,0.035951972,0.624358974,0.090880798,0.714285714,0.1,0.6,0,0.75,0.166666667,0.583333333,0.666666666,0
0.428571429,0.056643852,0.000959693,0.001076379,0.023026316,0.0078125,0,0,0,0,0.013227513,0.008802476,1,0.053507547,0.001181074,0,0,0,0,0,0.955463007,0.030858654,0.03081595,0.500208986,0.01126543,0.95,0.033333333,0.8,0.833333333,0.833333333,0,0.5,1,0
0.333333333,0.035284399,0.000959693,0.001178587,0.013157895,0.0078125,0,0,0,0,0.013227513,0.004034663,1,0.052434286,0.001945334,0,0,0,0,0,0.021575311,0.021599629,0.021571346,0.511507937,0.162764769,0.625,0.1,0.6,0.4,0.9,0.9,0.65,0.8,1
0.428571429,0.119070097,0.000959693,0.001045752,0.052631579,0.0078125,0,0,0,0,0.013227513,0.00599479,1,0.050922613,0,0,0,0,0,0,0.452022294,0.021602869,0.561879313,0.441741071,0.05359175,0.705882353,0.05,1,0.5,0.9,0,0.5,1,0
0.428571429,0.053693651,0.000959693,0.001011339,0.046052632,0.046875,0,0,0,1,0.013227513,0.003842536,1,0.057905409,0.002676052,0,0,0,0,0,0.198565431,0.030931284,0.787345821,0.437776413,0.035653238,0.884615385,0.1,0.6,0.666666667,0.95,1,0.5,1,0
0.523809524,0.057469908,0.000959693,0.001120343,0.016447368,0.0078125,0,0,0,0,0.013227513,0.003829194,1,0.059973521,0.005810506,0,0,0,0,0,0.213436928,0.578540939,0.214741267,0.410345124,0.066621038,0.846153846,0.033333333,1,0.6,0.95,0.577777778,0.508333334,0.155555556,0
0.619047619,0.126858626,0.000959693,0.000993435,0.049342105,0.0078125,0,0,0,0,0.013227513,0.012298951,1,0.056021542,0,0,0,0,0,0,0.668684251,0.021922127,0.021730744,0.418048587,0.125753661,0.596774194,0.1,0.8,0.2,0.95,0.333333333,0.625,0.333333334,0
0.476190476,0.037998584,0.000959693,0.001013659,0.023026316,0.0078125,0,0,0,1,0.013227513,0.002210348,1,0.063581639,0.002176865,0,0,0,0,0,0.021625647,0.02160339,0.992164097,0.499188934,0.083965952,0.736842105,0.1,0.6,0.6,0.95,0,0.5,1,0
0.523809524,0.020061364,0.000959693,0.001300555,0.019736842,0.0078125,0,0,0,0,0.013227513,0.003392239,1,0.058540348,0.002608799,0,0,0,0,0,0.343963032,0.030873955,0.642046583,0.458630952,0.063616558,0.8,0.1,0.6,0.6875,0.9,0,0.5,1,0
0.333333333,0.061600189,0.000959693,0.001132178,0.016447368,0.0078125,0,0,0,0,0.013227513,0.003861882,1,0.047581411,0.002374402,0,0,0,0,0,0.756853133,0.213233306,0.035954115,0.467410592,0.010359019,0.958333333,0.1,0.9,0.8,0.8,0,0.5,1,0
0.428571429,0.015223035,0.000959693,0.001282051,0.013157895,0.0078125,0,0,0,1,0.013227513,0.005156737,1,0.045402894,0,0,0,0,0,0,0.13755098,0.129217947,0.768807949,0.39375,0.041917887,0.8,0.25,0.5,0.8,0.8,0,0.5,1,0
0.380952381,0.054165683,0.000959693,0.001082051,0.085526316,0.0078125,0.021978022,0,0,0,0.013227513,0.001347556,1,0.060473216,0.003142417,0,0,0,0,0,0.031582508,0.03085884,0.030816231,0.429761905,0.070685062,0.75,0.033333333,0.8,0.7,0.9875,0.95,0.8,0.9,0
0.523809524,0.114585792,0.000959693,0.000945217,0.085526316,0.15625,0.021978022,0,0,0,0.013227513,0.007895767,1,0.06160865,0.019882209,0,0,0,0,0,0.035962256,0.746275631,0.035952793,0.433129058,0.172636078,0.569444444,0.1,1,0.5,0.95,0.4,0.3,0.2,1
0.476190476,0.012508851,0.000959693,0.001336696,0.026315789,0,0,0,0,1,0.013227513,0.004537439,1,0.065519089,0.004268943,0,0,0,0,0,0.021735928,0.021619831,0.88203858,0.489807163,0.051013276,0.888888889,0.1,0.8,0.8,0.8,0.25,0.46875,0.5,0
0.285714286,0.034222327,0.000959693,0.001123906,0.019736842,0.0078125,0,0,0,1,0.013227513,0.00989403,1,0.055133888,0.002727381,0,0,0,0,0,0.026970845,0.027001641,0.709340835,0.417354214,0.0559387,0.769230769,0.033333333,0.5,0.833333333,0.9,0.166666667,0.5875,0.666666666,1
0.380952381,0.026315789,0.000959693,0.001204532,0.016447368,0.0078125,0,0,0,1,0.013227513,0.005296273,1,0.067655113,0,0,0,0,0,0,0.036053181,0.036573736,0.934053742,0.513787879,0.024248464,0.8,0.136363636,0.5,0.95,0.95,0.3625,0.6,0.275,1
